ID_MEMORABILIA,SHOW_ID,DATUM,MESTO,STAT,VENUE,KATEGORIE,SOUBOR_SKEN,CONTRIBUTOR,LINEUP,SETLIST,POCET_SKLADEB,SETLIST_URL,YOUTUBE_URL,REVIEW_URL,SETLIST_FM_URL,TOUR_ID,TOUR_NAME,STATUS,ORIGINAL_DATE,NOTE
TICKET_0211,SHOW_1986-07-05_DALLAS,1986-07-05,Dallas,TX,Bronco Bowl,tickets,kk-joe-jackson-1986-07-05.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1986/bronco-bowl-dallas-tx-43ff5337.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/bronco-bowl-dallas-tx-43ff5337.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0212,SHOW_1986-07-06_HOUSTON,1986-07-06,Houston,TX,Southern Star Amphitheater,tickets,kk-joe-jackson-1986-07-06.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)","You Can't Get What You Want (Till You Know What You Want), Wild West, Home Town, Chinatown, (It's a) Big World, Right and Wrong, Breaking Us in Two, Cancer, Survival, Soul Kiss, The Jet Set, Acropolis Now, Sunday Papers, On Your Radio",14.0,https://www.setlist.fm/setlist/joe-jackson/1986/southern-star-amphitheatre-houston-tx-3f14577.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/southern-star-amphitheatre-houston-tx-3f14577.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0213,SHOW_1986-07-12_COLUMBIA,1986-07-12,Columbia,MD,Merriweather Post Pavilion,tickets,kk-joe-jackson-1986-07-12.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)","One More Time, You Can't Get What You Want (Till You Know What You Want), Wild West, Right and Wrong, (It's a) Big World, Fools in Love, Home Town, Chinatown, On Your Radio, Shanghai Sky, Cancer, Be My Number Two, Breaking Us in Two, Forty Years, Steppin' Out, Survival, Soul Kiss, It's Different for Girls, Acropolis Now, The Jet Set, Sunday Papers (Monday Papers), Don't Wanna Be Like That, Tonight and Forever, [Encore 1], Jack, You're Dead (cover of Louis Jordan and His Tympany Five), What’s the Use of Getting Sober (When You’re Gonna Get Drunk Again)? (cover of Louis Jordan and His Tympany Five), Jumpin' Jive (cover of Cab Calloway and His Orchestra), I'm the Man, [Encore 2], Man in the Street",29.0,https://www.setlist.fm/setlist/joe-jackson/1986/merriweather-post-pavilion-columbia-md-73fd26f9.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/merriweather-post-pavilion-columbia-md-73fd26f9.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0214,SHOW_1986-07-14_MANSFIELD,1986-07-14,Mansfield,MA,Great Woods Performing Arts Center (open air),tickets,kk-joe-jackson-1986-07-14.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)","One More Time, You Can't Get What You Want (Till You Know What You Want), Wild West, Right and Wrong, (It's a) Big World, Fools in Love, Home Town, Chinatown, On Your Radio, Shanghai Sky, Cancer, Be My Number Two, Breaking Us in Two, Forty Years, Steppin' Out, Survival, Soul Kiss, It's Different for Girls, Acropolis Now, The Jet Set, Sunday Papers (Monday Papers), Don't Wanna Be Like That, Tonight and Forever, [Encore 1], Jack, You're Dead (cover of Louis Jordan and His Tympany Five), What’s the Use of Getting Sober (When You’re Gonna Get Drunk Again)? (cover of Louis Jordan and His Tympany Five), Jumpin' Jive (cover of Cab Calloway and His Orchestra), I'm the Man, [Encore 2], Man in the Street",29.0,https://www.setlist.fm/setlist/joe-jackson/1986/great-woods-center-for-the-performing-arts-mansfield-ma-23fd58d3.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/great-woods-center-for-the-performing-arts-mansfield-ma-23fd58d3.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0215,SHOW_1986-07-15_PHILADELPHIA,1986-07-15,Philadelphia,PA,The Spectrum,tickets,kk-joe-jackson-1986-07-15.jpg,"Lisa Caplan, U.S.A.","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)","One More Time, You Can't Get What You Want (Till You Know What You Want), Wild West, Right and Wrong, (It's a) Big World, Fools in Love, Home Town, Chinatown, On Your Radio, Shanghai Sky, Cancer, Be My Number Two, Breaking Us in Two, Steppin' Out, Forty Years, Survival, Soul Kiss, Acropolis Now, Don't Wanna Be Like That, The Jet Set, I'm the Man, Tonight and Forever, [Encore 1], Jack, You're Dead (cover of Louis Jordan and His Tympany Five), What’s the Use of Getting Sober (When You’re Gonna Get Drunk Again)? (cover of Louis Jordan and His Tympany Five), Sunday Papers, [Encore 2], Man in the Street",27.0,https://www.setlist.fm/setlist/joe-jackson/1986/spectrum-theater-philadelphia-pa-3deeddf.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/spectrum-theater-philadelphia-pa-3deeddf.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0216,SHOW_1986-07-17_NEWYORK,1986-07-17,New York,NY,Radio City Music Hall,tickets,kk-joe-jackson-1986-07-17.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)","One More Time, You Can't Get What You Want (Till You Know What You Want), Wild West, Right and Wrong, (It's a) Big World, Fools in Love, Home Town, Chinatown, On Your Radio, Shanghai Sky, Cancer, Be My Number Two, Breaking Us in Two, Forty Years, Steppin' Out, Survival, Soul Kiss, Tango Atlantico, It's Different for Girls, Acropolis Now, The Jet Set, Sunday Papers (new lyrics, introduced as ""Monday Papers""), Don't Wanna Be Like That, Tonight and Forever, [Encore 1], Jack, You're Dead (cover of Louis Jordan and His Tympany Five), What’s the Use of Getting Sober (When You’re Gonna Get Drunk Again)? (cover of Louis Jordan and His Tympany Five), Jumpin' Jive (cover of Cab Calloway and His Orchestra), I'm the Man, [Encore 2], Man in the Street",31.0,https://www.setlist.fm/setlist/joe-jackson/1986/radio-city-music-hall-new-york-ny-73db42a5.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/radio-city-music-hall-new-york-ny-73db42a5.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0217,SHOW_1986-07-18_NEWYORK,1986-07-18,New York,NY,Radio City Music Hall,tickets,"kk-joe-jackson-1986-07-18.jpg, kk_Radio_City_1986_07_18.webp, kk_Radio_City_1986_07_18b.webp","Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)","One More Time, You Can't Get What You Want (Till You Know What You Want), Wild West, Right and Wrong, (It's a) Big World, Fools in Love, Home Town, Chinatown, On Your Radio, Shanghai Sky, Cancer, Be My Number Two, Breaking Us in Two, Forty Years, Steppin' Out, Survival, Soul Kiss, It's Different for Girls, Acropolis Now (New Song), The Jet Set, Sunday Papers, Don't Wanna Be Like That, Tonight and Forever, Jack, You're Dead (cover of Louis Jordan and His Tympany Five), What’s the Use of Getting Sober (When You’re Gonna Get Drunk Again)? (cover of Louis Jordan and His Tympany Five), Jumpin' Jive (cover of Cab Calloway and His Orchestra), I'm the Man, Man in the Street",29.0,https://www.setlist.fm/setlist/joe-jackson/1986/radio-city-music-hall-new-york-ny-23ceb80b.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/radio-city-music-hall-new-york-ny-23ceb80b.html,tour-1986-big-world-tour,1986 * Big World Tour,,,
TICKET_0218,SHOW_1986-07-19_NEWYORK,1986-07-19,New York,NY,Radio Music City Hall,tickets,kk-joe-jackson-1986-07-19.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)","One More Time, You Can't Get What You Want (Till You Know What You Want), Wild West, Right and Wrong, (It's a) Big World, Fools in Love, Home Town, Chinatown, On Your Radio, Shanghai Sky, Cancer, Be My Number Two, Breaking Us in Two, Forty Years, Steppin' Out, Survival, Soul Kiss, Tango Atlantico, It's Different for Girls, Acropolis Now, The Jet Set, Sunday Papers, Don't Wanna Be Like That, Tonight and Forever, Jack, You're Dead (cover of Louis Jordan and His Tympany Five), What’s the Use of Getting Sober (When You’re Gonna Get Drunk Again)? (cover of Louis Jordan and His Tympany Five), Jumpin' Jive (cover of Cab Calloway and His Orchestra), I'm the Man, Man in the Street",30.0,https://www.setlist.fm/setlist/joe-jackson/1986/radio-city-music-hall-new-york-ny-33dc0095.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/radio-city-music-hall-new-york-ny-33dc0095.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0219,SHOW_1986-11-10_BERLIN,1986-11-10,Berlin,Germany,Eissporthalle,tickets,kk-joe-jackson-1986-11-10.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)","One More Time, Wild West, Right and Wrong, You Can't Get What You Want (Till You Know What You Want), (It's a) Big World, Home Town, Chinatown, Another World, On Your Radio, Shanghai Sky, Fifty Dollar Love Affair, Cancer, Be My Number Two, Breaking Us in Two, Steppin' Out, Survival, Soul Kiss, It's Different for Girls, The Jet Set, Sunday Papers, Tonight and Forever, Tuxedo Junction (cover of Erskine Hawkins and His Orchestra), What’s the Use of Getting Sober (When You’re Gonna Get Drunk Again)? (cover of Louis Jordan and His Tympany Five), Jumpin' Jive (cover of Cab Calloway and His Orchestra), [Encore 1], I'm the Man, Man in the Street",26.0,https://www.setlist.fm/setlist/joe-jackson/1986/eissporthalle-an-der-jaffestrasse-berlin-germany-23e07097.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/eissporthalle-an-der-jaffestrasse-berlin-germany-23e07097.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0220,SHOW_1986-11-12_MNSTER,1986-11-12,Münster,Germany,Münsterlandhalle,tickets,kk-aw-03.jpg,"Andreas Wiethoff, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)","One More Time, Wild West, Right and Wrong, You Can't Get What You Want (Till You Know What You Want), (It's a) Big World, Home Town, Chinatown, Another World, On Your Radio, Shanghai Sky, Fifty Dollar Love Affair, Cancer, Be My Number Two, Breaking Us in Two, Steppin' Out, Survival, Soul Kiss, It's Different for Girls, The Jet Set, Sunday Papers (re-written with updated lyrics, now ""Monday Papers""), Tonight and Forever",22.0,https://www.setlist.fm/setlist/joe-jackson/1986/halle-munsterland-munster-germany-33edf4c1.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/halle-munsterland-munster-germany-33edf4c1.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0221,SHOW_1986-11-17_QUIMPER,1986-11-17,Quimper,France,Salle Omnisports,tickets,kk-joe-jackson-1986-11-17.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1986/salle-omnisports-quimper-france-4b8e837e.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/salle-omnisports-quimper-france-4b8e837e.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0222,SHOW_1986-11-20_BARCELONA,1986-11-20,Barcelona,Spain,Studio 54,tickets,kk-joe-jackson-1986-11-20.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)","One More Time, Wild West, Right and Wrong, You Can't Get What You Want (Till You Know What You Want), (It's a) Big World, Home Town, Another World, On Your Radio, Shanghai Sky, Fifty Dollar Love Affair, Cancer, Be My Number Two, Breaking Us in Two, Steppin' Out, Survival, Soul Kiss, It's Different for Girls, The Jet Set, Sunday Papers, Tonight and Forever, Jack, You're Dead (cover of Louis Jordan and His Tympany Five), What’s the Use of Getting Sober (When You’re Gonna Get Drunk Again)? (cover of Louis Jordan and His Tympany Five), Jumpin' Jive (cover of Cab Calloway and His Orchestra), [Encore 1], I'm the Man, Man in the Street",26.0,https://www.setlist.fm/setlist/joe-jackson/1986/studio-54-barcelona-spain-538e837d.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/studio-54-barcelona-spain-538e837d.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0223,SHOW_1986-11-25_LYON,1986-11-25,Lyon,France,Bourse du Travail,tickets,kk-joe-jackson-1986-11-25.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1986/la-bourse-du-travail-lyon-france-438e8373.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/la-bourse-du-travail-lyon-france-438e8373.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0224,SHOW_1986-11-27_NICE,1986-11-27,Nice,France,Théatre de Verdure,tickets,kk-joe-jackson-1986-11-27.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)","One More Time, Wild West, Right and Wrong, You Can't Get What You Want (Till You Know What You Want), (It's a) Big World, Home Town, Chinatown, Another World, On Your Radio, Shanghai Sky, Fifty Dollar Love Affair, Cancer, Be My Number Two, Breaking Us in Two, Steppin' Out, Survival, Soul Kiss, It's Different for Girls, The Jet Set, Sunday Papers, Tonight and Forever, Jack, You're Dead (cover of Louis Jordan and His Tympany Five), What’s the Use of Getting Sober (When You’re Gonna Get Drunk Again)? (cover of Louis Jordan and His Tympany Five), Jumpin' Jive (cover of Cab Calloway and His Orchestra), [Encore 1], I'm the Man, Man in the Street",27.0,https://www.setlist.fm/setlist/joe-jackson/1986/theatre-de-verdure-nice-france-4b8e8372.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/theatre-de-verdure-nice-france-4b8e8372.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0225,SHOW_1986-12-02_ROME,1986-12-02,Rome,Italy,Teatro Tenda Planeta,tickets,kk-joe-jackson-1986-12-02.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)","One More Time, Wild West, Right and Wrong, You Can't Get What You Want (Till You Know What You Want), (It's a) Big World, Home Town, Fifty Dollar Love Affair, Survival, Soul Kiss, It's Different for Girls, Shanghai Sky, Another World, Cancer, Chinatown, Be My Number Two, Breaking Us in Two, Steppin' Out, The Jet Set, Sunday Papers (Monday Papers), Tonight and Forever, Jumpin' Jive (cover of Cab Calloway and His Orchestra), I'm the Man, [Encore 1], Man in the Street",23.0,https://www.setlist.fm/setlist/joe-jackson/1986/teatro-tenda-pianeta-rome-italy-33979485.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/teatro-tenda-pianeta-rome-italy-33979485.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0226,SHOW_1986-12-09_STUTTGART,1986-12-09,Stuttgart,Germany,Liederhalle,tickets,kk-joe-jackson-1986-12-09.jpg,"Gabs, Tübingen, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)","Home Town (Solo), Steppin' Out (piano solo), It's Different for Girls (duo with Graham Maby), Another World, Goin' Downtown, On Your Radio, Cancer, Take It Like a Man (cover of Joe Jackson Band), You Can't Get What You Want (Till You Know What You Want), One More Time, Don't Get Around Much Anymore (cover of Duke Ellington and His Orchestra), Is She Really Going Out With Him?, Slow Song",13,https://www.setlist.fm/setlist/joe-jackson/1986/beethoven-saal-stuttgart-germany-3bedf4b8.html,https://youtu.be/zgJ_i1yJ_VM,,https://www.setlist.fm/setlist/joe-jackson/1986/beethoven-saal-stuttgart-germany-3bedf4b8.html,tour-1986-big-world-tour,1986 * Big World Tour,,,
TICKET_0227,SHOW_1986-12-10_LUDWIGSHAFEN,1986-12-10,Ludwigshafen,Germany,Friedrich-Ebert-Halle,tickets,kk-joe-jackson-1986-12-10.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1986/friedrich-ebert-halle-ludwigshafen-am-rhein-germany-2bedf4be.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/friedrich-ebert-halle-ludwigshafen-am-rhein-germany-2bedf4be.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0228,SHOW_1986-12-13_ARNHEM,1986-12-13,Arnhem,Netherlands,Rijnhal,tickets,kk-joe-jackson-1986-12-13.jpg,"Dominique Maassen, Netherlands","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1986/rijnhal-arnhem-netherlands-33e568c1.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/rijnhal-arnhem-netherlands-33e568c1.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0229,SHOW_1986-12-14_ARNHEM,1986-12-14,Arnhem,Netherlands,Rijnhal,tickets,"kk-joe-jackson-1986-12-14.jpg, kk-hkk-02.jpg","Lammert Veen, Netherlands","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1986/rijnhal-arnhem-netherlands-23e568c7.html,,,https://www.setlist.fm/setlist/joe-jackson/1986/rijnhal-arnhem-netherlands-23e568c7.html,tour-1986-big-world,1986 * Big World Tour,,,
TICKET_0230,SHOW_1986-01-01_1986,,,,,passes,kk-joe-jackson-1986-pass.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)",,0.0,,,,,tour-1986-big-world-tour,1986 * Big World Tour,,,
TICKET_0231,,,,,,passes,kk-joe-jackson-1986-07-05-pass.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, accordion) ; Graham Maby (bass, vocals) ; Gary Burke (drums) ; Vinnie Zummo (guitars, vocals)",,0.0,,,,,tour-1986-big-world-tour,1986 * Big World Tour,,,
TICKET_0232,SHOW_1990-09-15_BOSTON,1990-09-15,Boston,MA,Citi Club,tickets,kk-joe-jackson-1990-09-15.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass) ; Dan Hickey (drums) ; Tom Teeley (guitar) ; Sue Hadjopoulos (percussion)",It's Different for Girls,1.0,https://www.setlist.fm/setlist/joe-jackson/1990/citi-club-boston-ma-73cd8e45.html,,,https://www.setlist.fm/setlist/joe-jackson/1990/citi-club-boston-ma-73cd8e45.html,tour-1991-laughter-lust,1990 / 1991 * Laughter & Lust Tour,,,
TICKET_0233,SHOW_1990-09-18_POUGHKEEPSIE,1990-09-18,Poughkeepsie,NY,The Chance,tickets,kk-jn-15.jpg,"John Nyman, U.S.A.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass) ; Dan Hickey (drums) ; Tom Teeley (guitar) ; Sue Hadjopoulos (percussion)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1990/the-chance-poughkeepsie-ny-4b8e830a.html,,,https://www.setlist.fm/setlist/joe-jackson/1990/the-chance-poughkeepsie-ny-4b8e830a.html,tour-1991-laughter-lust,1990 / 1991 * Laughter & Lust Tour,,,
TICKET_0234,SHOW_1990-09-25_TORONTO,1990-09-25,Toronto,Canada,Diamond,tickets,kk-joe-jackson-1990-09-25.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass) ; Dan Hickey (drums) ; Tom Teeley (guitar) ; Sue Hadjopoulos (percussion)","Steppin' Out, Drowning, It's Different for Girls, Right and Wrong, Got the Time, Obvious Song, Goin' Downtown, Stranger Than Fiction, The Old Songs, Fools in Love, My House, When You're Not Around, Rant and Rave, Nineteen Forever, Oh Well (cover of Fleetwood Mac), Jamie G., Blaze of Glory, You Can't Do That (cover of The Beatles), I'm the Man",19.0,https://www.setlist.fm/setlist/joe-jackson/1990/the-diamond-club-toronto-on-canada-538e8309.html,,,https://www.setlist.fm/setlist/joe-jackson/1990/the-diamond-club-toronto-on-canada-538e8309.html,tour-1991-laughter-lust,1990 / 1991 * Laughter & Lust Tour,,,
TICKET_0235,SHOW_1990-09-29_DETROIT,1990-09-29,Detroit,MI,St. Andrew's Hall,tickets,kk-joe-jackson-1990-09-29.jpg,"Art Fernandez, U.S.A.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass) ; Dan Hickey (drums) ; Tom Teeley (guitar) ; Sue Hadjopoulos (percussion)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1990/saint-andrews-hall-detroit-mi-4b8e830e.html,,,https://www.setlist.fm/setlist/joe-jackson/1990/saint-andrews-hall-detroit-mi-4b8e830e.html,tour-1991-laughter-lust,1990 / 1991 * Laughter & Lust Tour,,,
TICKET_0236,SHOW_1990-10-09_COLUMBUS,1990-10-09,Columbus,OH,Newport Music Hall,tickets,kk-joe-jackson-1990-10-09.jpg,thepassenger,"Joe Jackson (vocals, keyboards) ; Graham Maby (bass) ; Dan Hickey (drums) ; Tom Teeley (guitar) ; Sue Hadjopoulos (percussion)","Steppin' Out, Right and Wrong, Drowning, Got the Time, Home Town, Obvious Song, Goin' Downtown, Stranger Than Fiction, Another World, The Other Me, Fools in Love, Hit Single, Rant and Rave, Nineteen Forever, Oh Well (cover of Fleetwood Mac), Jamie G., Blaze of Glory, [Encore 1], When You Walk in the Room (cover of Jackie DeShannon), I'm the Man, A Slow Song",20.0,https://www.setlist.fm/setlist/joe-jackson/1990/newport-music-hall-columbus-oh-43d90b8f.html,,,https://www.setlist.fm/setlist/joe-jackson/1990/newport-music-hall-columbus-oh-43d90b8f.html,tour-1991-laughter-lust,1990 / 1991 * Laughter & Lust Tour,,,
TICKET_0237,SHOW_1990-10-11_PITTSBURGH,1990-10-11,Pittsburgh,PA,Metropol,tickets,kk-bk-012.jpg,"Björn Krüger, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass) ; Dan Hickey (drums) ; Tom Teeley (guitar) ; Sue Hadjopoulos (percussion)","Steppin' Out, It's Different for Girls, Right and Wrong, Got the Time, Obvious Song, Goin' Downtown, Fools in Love, Stranger Than Fiction, Another World, Look Sharp!, The Other Me, Real Men, Rant and Rave, Nineteen Forever, Oh Well (cover of Fleetwood Mac), Jamie G., One More Time, [Encore 1], I'm the Man, A Slow Song",19.0,https://www.setlist.fm/setlist/joe-jackson/1990/metropol-pittsburgh-pa-13e80dad.html,,,https://www.setlist.fm/setlist/joe-jackson/1990/metropol-pittsburgh-pa-13e80dad.html,tour-1991-laughter-lust,1990 / 1991 * Laughter & Lust Tour,,,
TICKET_0238,SHOW_1990-10-18_NEWYORK,1990-10-18,New York,NY,The Marquee,tickets,kk-joe-jackson-1990-10-18.jpg,"Gary Gelb, U.S.A.","Joe Jackson (vocals, keyboards) ; Graham Maby (bass) ; Dan Hickey (drums) ; Tom Teeley (guitar) ; Sue Hadjopoulos (percussion)","Steppin' Out (Solo), Right and Wrong (with bass only), Drowning, Goin' Downtown, Got the Time, Obvious Song, It's Different for Girls (duet), Stranger Than Fiction, Another World, Fools in Love, When You're Not Around, Hit Single, Blaze of Glory, [Encore 1], Don't Get Around Much Anymore (cover of Duke Ellington and His Orchestra), I'm the Man, [Encore 2], A Slow Song",16.0,https://www.setlist.fm/setlist/joe-jackson/1990/the-marquee-new-york-ny-438e83f3.html,,,https://www.setlist.fm/setlist/joe-jackson/1990/the-marquee-new-york-ny-438e83f3.html,tour-1991-laughter-lust,1990 / 1991 * Laughter & Lust Tour,,,
TICKET_0239,SHOW_1990-10-20_NEWYORK,1990-10-20,New York,NY,Bottom Line,tickets,kk-joe-jackson-1990-10-20.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass) ; Dan Hickey (drums) ; Tom Teeley (guitar) ; Sue Hadjopoulos (percussion)","Steppin' Out, It's Different for Girls, Right and Wrong, Got the Time, Obvious Song, Goin' Downtown, Stranger Than Fiction, Another World, Trying to Cry, Fools in Love, When You're Not Around, Rant and Rave, Nineteen Forever, Oh Well (cover of Fleetwood Mac), Jamie G., Blaze of Glory, Don't Get Around Much Anymore (cover of Duke Ellington and His Orchestra), I'm the Man, A Slow Song",19.0,https://www.setlist.fm/setlist/joe-jackson/1990/the-bottom-line-new-york-ny-4b8e83f2.html,,,https://www.setlist.fm/setlist/joe-jackson/1990/the-bottom-line-new-york-ny-4b8e83f2.html,tour-1991-laughter-lust,1990 / 1991 * Laughter & Lust Tour,,,
TICKET_0240,SHOW_2001-01-06_LEIPZIG,2001-01-06,Leipzig,Germany,Gewandhaus,tickets,kk-bk-013.jpg,"Björn Krüger, Germany","Joe Jackson (vocals, keyboards) ; Graham Maby (bass, vocals) ; Sue Hadjopoulos (percussion) ; Allison Cornell (violin, keyboards, vocals) ; Andy Ezrin (keyboards) ; Catherine Bent (cello) ; Robert Rodriguez (drums)","Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Happyland, Stranger Than You, Another World, Reelin' In the Years (cover of Steely Dan), Is She Really Going Out With Him?, Breaking Us in Two, Home Town, Be My Number Two, Drowning, Eleanor Rigby (cover of The Beatles), It's Different for Girls, Love Got Lost, Real Men, Glamour and Pain, Stranger Than Fiction, Target, Just Because..., Got the Time, Stay / Steppin' Out, [Encore 1], One More Time, A Slow Song",23.0,https://www.setlist.fm/setlist/joe-jackson/2001/gewandhaus-leipzig-germany-4bedf7a2.html,,,https://www.setlist.fm/setlist/joe-jackson/2001/gewandhaus-leipzig-germany-4bedf7a2.html,tour-night-day-ii-tour-2001,2001 * Night & Day II Tour,,,
